,smoothing,normalization,precision,lag_size,fut_size,chunk_size,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
135,0,0,4,1200,1200,6,0.9500000000000001,0.5769363464338702,0.1,0.008817856158478429,13.507290984633148,0.59999999925,0.11910669972230602,80.0,403,48.0,0.4061773876729996,0.8472803518937262,3
136,0,0,8,800,500,50,0.78,0.37809183164792115,1,0.015431248277337248,17.20579952093825,0.6564417173886861,0.2655086847976405,163.0,403,107.0,0.24963743305226427,0.6686103876478902,20
137,0,0,8,800,500,50,0.79,0.6482747654378923,0.1,0.014880132267432348,17.342774724680194,0.6582278476846659,0.25806451606499636,158.0,403,104.0,0.24963743305226427,0.6686103876478902,20
138,0,1,128,800,100,90,0.99,0.19487425706345862,1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,1
139,0,1,128,800,100,90,0.99,0.1089180336603927,0.1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,1
140,0,0,512,500,500,7,0.99,0.20436103640843936,1,0.8647010195407908,1.156468954594302,0.11380965828540499,0.9999999997518609,3541.0,403,403.0,0.10872176652413805,0.5020995058417614,45
141,0,0,512,500,500,7,0.99,0.11481707047096323,0.1,0.8647010195407908,1.156468954594302,0.11380965828540499,0.9999999997518609,3541.0,403,403.0,0.10872176652413805,0.5020995058417614,45
142,0,0,512,800,40,90,0.99,0.20165122028677038,1,0.8793055938032708,1.1372609171067116,0.11213132999131521,0.9999999997518609,3594.0,403,403.0,0.11216253826885611,0.5604849820887297,1
143,0,0,512,800,40,90,0.99,0.11312578253410006,0.1,0.8793055938032708,1.1372609171067116,0.11213132999131521,0.9999999997518609,3594.0,403,403.0,0.11216253826885611,0.5604849820887297,1
144,1,1,16,100,80,25,0.01,0.1882745298149395,1,0.9363461008284281,1.0467804346985061,0.10413920379372162,0.9801488831314766,3793.0,403,395.0,0.1035949393839184,0.5171981015899628,3
145,1,1,16,100,80,25,0.56,0.10622165761335571,0.1,0.14659685863470387,1.066376443559582,0.10588235292338112,0.15632754338552665,595.0,403,63.0,0.1035949393839184,0.5171981015899628,3
146,1,1,1,1500,1000,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,403,0.0,0.09995039682539683,0.5,8
147,1,1,1,1500,1000,4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,403,0.0,0.09995039682539683,0.5,8
148,0,0,1,800,100,40,0.99,0.19487425706345862,1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,45
149,0,0,1,800,100,40,0.99,0.1089180336603927,0.1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,45
150,0,1,128,1500,1500,30,0.99,0.19970265793064515,1,0.8900523559964163,1.1235292852850545,0.1109276080343813,0.9999999997518609,3633.0,403,403.0,0.11092760803743462,0.5549738219895288,20
151,0,1,128,1500,1500,30,0.99,0.11191273080804989,0.1,0.8900523559964163,1.1235292852850545,0.1109276080343813,0.9999999997518609,3633.0,403,403.0,0.11092760803743462,0.5549738219895288,20
152,0,0,512,1000,100,70,0.99,0.19487425706345862,1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,1
153,0,0,512,1000,100,70,0.99,0.1089180336603927,0.1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,1
154,0,0,16,500,80,35,0.01,0.19272991639077425,1,0.9096169743480403,1.0775401108581755,0.1068722943694028,0.9801488831314766,3696.0,403,395.0,0.10915999917397709,0.5315599386524461,1
155,0,0,16,500,80,35,0.8,0.12023141509677468,0.1,0.13144116836231906,1.2270904301990184,0.11992619923986603,0.16129032254062273,542.0,403,65.0,0.10915999917397709,0.5315599386524461,1
156,1,0,16,40,40,50,0.21,0.18532994408639644,1,0.9763020115465335,1.0242731096502375,0.10212873795990551,0.9999999997518609,3946.0,403,403.0,0.10073110156522971,0.5052704741990868,8
157,1,0,16,40,40,50,0.39,0.10338035017918933,0.1,0.8591898594417419,1.028148292353271,0.10247553252439622,0.883374689607103,3474.0,403,356.0,0.10073110156522971,0.5052704741990868,8
158,1,0,1,1800,100,50,0.99,0.19487425706345862,1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,20
159,1,0,1,1800,100,50,0.99,0.1089180336603927,0.1,0.9176081564916614,1.0897896707852348,0.10795606750313538,0.9999999997518609,3733.0,403,403.0,0.10795606750602732,0.5411959217415265,20
160,1,1,256,500,80,12,0.99,0.19393645985968705,1,0.9231193165907104,1.083283464500279,0.10738076205415986,0.9999999997518609,3753.0,403,403.0,0.10738076205702105,0.5384403416919261,20
161,1,1,256,500,80,12,0.99,0.10833822442986141,0.1,0.9231193165907104,1.083283464500279,0.10738076205415986,0.9999999997518609,3753.0,403,403.0,0.10738076205702105,0.5384403416919261,20
162,0,1,2,2000,500,25,0.61,0.40257644384077934,1,0.02562689446057793,12.103397363691878,0.5733944951498191,0.3101736971935053,218.0,403,125.0,0.24023346654985828,0.5505002779511886,8
163,0,1,2,2000,500,25,0.61,0.5686166733250926,0.1,0.02562689446057793,12.103397363691878,0.5733944951498191,0.3101736971935053,218.0,403,125.0,0.24023346654985828,0.5505002779511886,8
164,1,1,2,500,80,5,0.32,0.22021656973512002,1,0.29650041332883714,1.5315126695503338,0.1453534551115684,0.4540942926912917,1259.0,403,183.0,0.12707370813608027,0.5177259695299856,20
165,1,1,2,500,80,5,0.32,0.14633853464454633,0.1,0.29650041332883714,1.5315126695503338,0.1453534551115684,0.4540942926912917,1259.0,403,183.0,0.12707370813608027,0.5177259695299856,20
166,1,1,16,40,40,20,0.0,0.18173617287206942,1,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0,0.10004097913238774,0.5005329961907354,8
