,smoothing,normalization,wsize,memory,thres,F1,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
18,0,1,201,1800,0.02,0.5167814862452212,0.027555800495245086,9.815373807123736,0.5215311002289325,0.2704714639527366,209.0,403,109.0
19,1,0,25,1000,0.35000000000000003,0.0528208682193032,0.12372554422365044,0.5013895043986603,0.052742616022628135,0.06203473943870105,474.0,403,25.0
20,1,0,25,1200,0.4,0.09248053286639171,0.06723615320839801,0.9226382565730584,0.09293680293942869,0.06203473943870105,269.0,403,25.0
21,1,1,225,800,0.04,0.44591594148805674,0.03444475061905636,7.3480282933749645,0.4493392068505114,0.2531017369099003,227.0,403,102.0
22,1,0,251,400,0.06,0.823008076709136,0.013226784237717643,42.96085178080864,0.8267148011455903,0.5682382132585017,277.0,403,229.0
23,0,1,225,1800,0.02,0.7918060591566252,0.026453568475435285,34.04988678550822,0.790849673030316,0.9007444166499393,459.0,403,363.0
24,0,0,125,400,0.05,0.3456141838333031,0.1419123725505122,4.7210451195507215,0.3439490445421721,0.6699751859379713,785.0,403,270.0
25,0,1,75,1400,0.05,0.10806634898235665,0.42435932762677436,1.0817647540285829,0.10724637680537702,0.4590570718463878,1725.0,403,185.0
26,1,0,175,400,0.08,0.22144281239723138,0.2648112427593053,2.539379803404927,0.21996753244967795,0.6724565755155194,1232.0,403,271.0
27,0,0,101,800,0.07,0.9896513523826208,0.0,4863523.571994163,0.9999999994897959,0.4863523571994163,196.0,403,196.0
28,1,1,175,1600,0.03,0.46709218534566166,0.11931661614441123,7.8195454191752445,0.4647713225630691,0.9330024811580638,809.0,403,376.0
29,1,0,125,1000,0.11,0.17710689061351828,0.05979608707468184,1.950380381262437,0.1780303029628673,0.11662531014475798,264.0,403,47.0
30,1,0,251,1800,0.06,0.817363217511506,0.023697988425910775,39.998619364883325,0.8162393160649061,0.9478908186233521,468.0,403,382.0
31,0,1,225,200,0.03,0.3414196509629675,0.06310278313411125,4.679427390039424,0.34195402289024307,0.295285359728217,348.0,403,119.0
32,1,0,301,1000,0.05,0.4619933026531741,0.13061449434746172,7.656112280161089,0.45952109458842405,0.9999999997518609,877.0,403,403.0
33,0,1,151,1800,0.02,0.1867941053374281,0.48828878477574295,2.047967977422079,0.18528735631332013,0.9999999997518609,2175.0,403,403.0
34,1,0,151,1000,0.04,0.0694352879189964,0.24524662440768127,0.6677834842186433,0.06903765689654418,0.1637717121181708,956.0,403,66.0
