,smoothing,normalization,dimension,wsize,sigma,update_weight,decay_period,thres,F1,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
0,1.0,0,10,301,0.5,0.005,1200,0.19,0.9151958173620649,0.014211594856595853,65.95904148655329,0.8940285953831767,0.9373897706404417,1189.0,1134,1063.0
1,1.0,0,2,11,0.5,0.2,1800,0.01,0.22196437455949566,0.13140085720582673,1.926062222928356,0.1976584021902439,0.2530864197307684,1452.0,1134,287.0
2,0.0,1,10,275,1.0,0.1,1400,0.04,0.5499750875097994,0.03654410105981791,13.34423264983758,0.6305587228471426,0.4876543209446513,877.0,1134,553.0
3,0.0,0,10,201,1.5,0.1,1600,0.09,0.43075351530886435,0.045905707195512,8.125679424267856,0.5096385541554652,0.37301587298297917,830.0,1134,423.0
4,1.0,1,9,251,0.1,0.001,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
5,0.0,0,6,101,0.3,0.3,7000,0.0,0.2037003589239178,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0
6,1.0,0,10,125,1.5,0.3,800,0.06,0.42601078796268516,0.0850439882688355,5.298631487310677,0.40395256913802746,0.4506172839108803,1265.0,1134,511.0
7,0.0,1,3,11,5.0,0.2,1800,0.0,0.2037003589239178,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0
8,0.0,0,10,51,0.5,0.001,1400,0.13,0.23056295499090318,0.05819986465082111,3.257636965620201,0.29411764701858856,0.18959435624430385,731.0,1134,215.0
9,1.0,1,5,151,0.1,0.3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
10,0.0,1,3,251,5.0,0.3,1800,0.0,0.2037003589239178,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0
11,0.0,1,5,275,5.0,0.3,2000,0.01,0.5531265398283721,0.03259643582187462,14.716834194599233,0.6530612244113972,0.4797178130088432,833.0,1134,544.0
12,1.0,1,5,101,0.5,0.3,7000,0.05,0.44453181521944096,0.09508233701674844,5.240045871331275,0.4012784090624092,0.49823633152572866,1408.0,1134,565.0
13,0.0,0,3,125,3.0,0.1,1000,0.03,0.34123843383361435,0.014098804421226045,16.199490037282846,0.674479166491021,0.22839506170825438,384.0,1134,259.0
14,0.0,1,10,75,0.5,0.2,200,0.05,0.24714203220287706,0.053688247236028774,3.728488156756824,0.3229018491717067,0.20017636682538126,703.0,1134,227.0
15,0.0,0,9,275,2.0,0.001,400,0.3,0.7647284836661628,0.05301150462380993,16.51829598062869,0.6787423102748638,0.8756613755841568,1463.0,1134,993.0
16,1.0,0,5,201,1.0,0.4,7000,0.08,0.6095534302256206,0.023122039250810713,22.387058508851187,0.7411616160680352,0.5176366842577039,792.0,1134,587.0
17,1.0,1,10,75,3.0,0.1,1000,0.09,0.30779050917811795,0.021542973155633395,9.86498278594319,0.5578703702412336,0.21252204583663825,432.0,1134,241.0
18,1.0,1,8,125,0.1,0.001,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
19,0.0,0,10,51,3.0,0.005,7000,0.11,0.2940081387637064,0.13061132415823806,2.666876325752821,0.25434642625535436,0.3483245149604652,1553.0,1134,395.0
20,0.0,1,10,251,0.5,0.001,1000,0.02,0.419010629360018,0.23979246559621256,3.177349389223969,0.28896321069267683,0.7619047618375745,2990.0,1134,864.0
21,1.0,0,10,225,1.0,0.4,1000,0.09,0.6275283176897809,0.028987141890040747,19.34804845954646,0.7122060469527205,0.5608465607971035,893.0,1134,636.0
22,0.0,0,10,101,1.5,0.1,1800,0.05,0.3530011591331369,0.4183397247866192,2.188039151496233,0.21866441962884633,0.9153439152631971,4747.0,1134,1038.0
23,0.0,1,1,75,1.5,0.005,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
24,1.0,0,5,51,0.3,0.005,2000,0.0,0.2037003589239178,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0
25,1.0,0,10,301,5.0,0.1,5000,0.06,0.6592082115902052,0.04782314459679874,14.124616898201674,0.6436974789375044,0.6754850087587755,1190.0,1134,766.0
26,1.0,0,8,301,1.0,0.1,800,0.08,0.721824944033027,0.0838032934797676,11.154014523538892,0.5879090404554681,0.9347442679951724,1803.0,1134,1060.0
27,1.0,1,8,201,1.5,0.4,2000,0.08,0.6064049100854446,0.024249943604508797,21.34580426739769,0.7319201994099851,0.5176366842577039,802.0,1134,587.0
28,1.0,0,10,201,2.0,0.001,800,0.19,0.7199264881276274,0.029325513196150173,23.575228248633934,0.7509578543341994,0.6913580246303916,1044.0,1134,784.0
29,1.0,0,8,11,0.5,0.3,400,0.01,0.2319660056924291,0.1540717347151582,1.877316662608632,0.19362455724949088,0.2892416225494496,1694.0,1134,328.0
30,1.0,1,10,11,5.0,0.1,600,0.0,0.2037003589239178,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0
31,1.0,0,7,75,5.0,0.2,1000,0.01,0.2977463764366398,0.2938190841383508,1.9628383979078756,0.20067505369129565,0.5767195766687195,3259.0,1134,654.0
32,0.0,0,2,225,3.0,0.2,400,0.01,0.3665864950052347,0.02537784795820688,10.598155376680356,0.575471698004628,0.2689594356023845,530.0,1134,305.0
33,1.0,0,9,251,0.1,0.1,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
34,1.0,1,1,125,3.0,0.2,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
35,0.0,1,8,225,3.0,0.005,400,0.26,0.5310880438266828,0.0,3615520.28186812,0.9999999997560975,0.361552028186812,410.0,1134,410.0
36,1.0,1,3,11,1.5,0.005,1800,0.0,0.2037003589239178,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0
37,1.0,1,2,151,0.1,0.1,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
38,0.0,1,3,175,1.5,0.1,600,0.03,0.4498151396753082,0.1795623731087349,3.8846138174630007,0.3319345362848538,0.6975308641360202,2383.0,1134,791.0
39,0.0,0,4,175,3.0,0.2,7000,0.02,0.4342104826170175,0.019738326189716462,16.21739327142324,0.6747211894656653,0.32010582007759203,538.0,1134,363.0
40,1.0,0,8,225,5.0,0.1,400,0.04,0.6495145135534961,0.028987141890040747,20.351956634334247,0.7224622029457385,0.5899470898950664,926.0,1134,669.0
41,1.0,1,8,275,0.3,0.2,2000,0.0,0.2037003589239178,0.9999999999887209,0.9999998999231057,0.11339999999886599,0.9999999999118165,10000.0,1134,1134.0
42,0.0,0,10,151,0.1,0.4,600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
43,0.0,1,10,251,1.0,0.3,2000,0.03,0.5455491447032363,0.029663884502259596,15.577176716494352,0.6658195678950675,0.4620811287070475,787.0,1134,524.0
44,1.0,1,10,175,0.1,0.4,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134,0.0
45,1.0,1,10,151,0.5,0.1,2000,0.11,0.5735848646797228,0.0,4021164.020809421,0.9999999997807018,0.40211640208094207,456.0,1134,456.0
46,0.0,1,2,51,2.0,0.001,400,0.02,0.3478081551885877,0.32483645386504806,2.2939225985645626,0.22684563757780282,0.7451499117508685,3725.0,1134,845.0
