,smoothing,normalization,wsize,memory,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
106,0,0,75,1200,0.21,0.635189619395804,1,0.06282427250098326,11.046724378580928,0.5855654761469073,0.6940035272756611,1344.0,1134,787.0
107,0,0,75,1200,0.21,0.5864726831386056,0.1,0.06282427250098326,11.046724378580928,0.5855654761469073,0.6940035272756611,1344.0,1134,787.0
108,0,0,175,2000,0.09,0.49786866899314713,1,0.17020076697304082,4.538677071139778,0.3672955974688765,0.7724867724186519,2385.0,1134,876.0
109,0,0,175,2000,0.09,0.369213002316334,0.1,0.17020076697304082,4.538677071139778,0.3672955974688765,0.7724867724186519,2385.0,1134,876.0
110,1,0,11,1800,0.46,0.43630483231363215,1,0.19952628016919097,3.579906143824382,0.31407522294245543,0.7142857142227261,2579.0,1134,810.0
111,1,0,11,1800,1.51,0.3651987769753809,0.1,0.08594631175179397,4.494002464288614,0.3649999999695833,0.38624338620932597,1200.0,1134,438.0
112,1,0,11,1600,1.48,0.44011679568003337,1,0.05278592375307031,7.55103409730495,0.49130434777268434,0.39858906522058296,920.0,1134,452.0
113,1,0,11,1600,1.5,0.4964242553785753,0.1,0.050530115045674145,7.74852019026552,0.49775784747782986,0.3915343914998647,892.0,1134,444.0
114,0,1,101,2000,0.04,0.450305518119874,1,0.14380780509650565,4.292420156935092,0.3544303797288896,0.6172839505628497,1975.0,1134,700.0
115,0,1,101,2000,0.09,0.9563133564145386,0.1,0.0,1781305.1144813665,0.9999999995049506,0.17813051144813663,202.0,1134,202.0
116,0,1,301,1800,0.03,0.7884708835785549,1,0.011955786149199685,59.52216361855313,0.8838992332000111,0.7116402115774567,913.0,1134,807.0
117,0,1,301,1800,0.03,0.8817858004436494,0.1,0.011955786149199685,59.52216361855313,0.8838992332000111,0.7116402115774567,913.0,1134,807.0
118,0,0,175,1600,0.09,0.5669290849348598,1,0.0876381682823411,7.607026926411888,0.49315068489933783,0.6666666666078777,1533.0,1134,756.0
119,0,0,175,1600,0.09,0.4944247291769278,0.1,0.0876381682823411,7.607026926411888,0.49315068489933783,0.6666666666078777,1533.0,1134,756.0
120,1,0,11,1800,0.46,0.4372142625083577,1,0.19986465147530041,3.5870818219619625,0.3145067698137522,0.7169312168679954,2585.0,1134,813.0
121,1,0,11,1800,1.51,0.3628819553673278,0.1,0.08842770132992975,4.44767430621309,0.3626016259867803,0.39329805993004424,1230.0,1134,446.0
122,0,1,225,400,0.06,0.5235539215618122,1,0.011730205278460068,33.00214369827865,0.8084714547314049,0.3871252204244157,543.0,1134,439.0
123,0,1,225,400,0.06,0.799851873810726,0.1,0.011730205278460068,33.00214369827865,0.8084714547314049,0.3871252204244157,543.0,1134,439.0
124,0,0,151,1400,0.1,0.4061617045314252,1,0.22219715767852247,3.139241552410227,0.28649040201787435,0.6975308641360202,2761.0,1134,791.0
125,0,0,151,1400,0.1,0.28817168381417935,0.1,0.22219715767852247,3.139241552410227,0.28649040201787435,0.6975308641360202,2761.0,1134,791.0
126,1,0,225,2000,0.07,0.35880255954945317,1,0.31423415294028606,2.4049953665476362,0.2352456766336743,0.755731922331946,3643.0,1134,857.0
127,1,0,225,2000,0.07,0.2368607972431436,0.1,0.31423415294028606,2.4049953665476362,0.2352456766336743,0.755731922331946,3643.0,1134,857.0
128,0,0,151,600,0.1,0.37136964986246235,1,0.3622828784078244,2.4121964299692396,0.2357839638297458,0.8738977071539772,4203.0,1134,991.0
129,0,0,151,600,0.1,0.23750098135181666,0.1,0.3622828784078244,2.4121964299692396,0.2357839638297458,0.8738977071539772,4203.0,1134,991.0
130,1,0,225,1600,0.07,0.407283877681953,1,0.22230994811389226,3.149548896784819,0.28716094031511175,0.7001763667812895,2765.0,1134,794.0
131,1,0,225,1600,0.07,0.2888478665814196,0.1,0.22230994811389226,3.149548896784819,0.28716094031511175,0.7001763667812895,2765.0,1134,794.0
132,0,0,101,2000,0.16,0.5349351420820266,1,0.13343108504248327,5.591134829001396,0.41695416459256013,0.7460317459659583,2029.0,1134,846.0
133,0,0,101,2000,0.16,0.4187830881423127,0.1,0.13343108504248327,5.591134829001396,0.41695416459256013,0.7460317459659583,2029.0,1134,846.0
134,0,1,251,1400,0.03,0.6578331540525488,1,0.06632077599744732,11.222229295711134,0.5893854748191769,0.7442680775357787,1432.0,1134,844.0
135,0,1,251,1400,0.04,0.9737936697017281,0.1,0.0,2689594.3560238453,0.999999999672131,0.2689594356023845,305.0,1134,305.0
136,0,0,175,200,0.08,0.22087339914582474,1,0.5498533724278157,1.1964066018394413,0.13271659846766204,0.6578483244569798,5621.0,1134,746.0
137,0,0,175,200,0.08,0.1337738640925629,0.1,0.5498533724278157,1.1964066018394413,0.13271659846766204,0.6578483244569798,5621.0,1134,746.0
138,1,0,301,200,0.04,0.211055257499672,1,0.9562373110652352,1.045765401290701,0.11797752808866023,0.9999999999118165,9612.0,1134,1134.0
139,1,0,301,200,0.04,0.11901687829682372,0.1,0.9562373110652352,1.045765401290701,0.11797752808866023,0.9999999999118165,9612.0,1134,1134.0
140,0,1,25,600,0.21,0.4100894539269055,1,0.09248815700324285,4.805414858122675,0.3806646525392247,0.44444444440525177,1324.0,1134,504.0
141,0,1,25,600,0.56,0.8817987454103476,0.1,0.0,687830.6877700326,0.9999999987179488,0.06878306877700326,78.0,1134,78.0
142,0,1,125,1200,0.09,0.5809217100289646,1,0.021430182720263587,22.302745643515472,0.7404371583687928,0.47795414457866364,732.0,1134,542.0
143,0,1,125,1200,0.12,0.9598401114880768,0.1,0.0,1913580.2467448341,0.9999999995391705,0.1913580246744834,217.0,1134,217.0
144,0,1,11,800,0.23,0.3334358204382482,1,0.17764493570744816,2.6905009907835233,0.2560226735826159,0.47795414457866364,2117.0,1134,542.0
145,0,1,11,800,1.33,0.8232785548917598,0.1,0.0,440917.10754489264,0.999999998,0.04409171075448926,50.0,1134,50.0
146,1,0,201,1600,0.08,0.5137794807997283,1,0.12756598240325326,5.412694169227642,0.40909090906953544,0.6904761904153018,1914.0,1134,783.0
147,1,0,201,1600,0.08,0.410748172322354,0.1,0.12756598240325326,5.412694169227642,0.40909090906953544,0.6904761904153018,1914.0,1134,783.0
148,1,0,175,1800,0.05,0.46920817490144223,1,0.28423189713191704,3.474817511281715,0.30769230768385464,0.9876543209005595,3640.0,1134,1120.0
149,1,0,175,1800,0.05,0.3098040406509475,0.1,0.28423189713191704,3.474817511281715,0.30769230768385464,0.9876543209005595,3640.0,1134,1120.0
150,1,1,175,1800,0.06,0.6476725025189473,1,0.0621475298887644,11.450802111861602,0.5942562591609531,0.7116402115774567,1358.0,1134,807.0
151,1,1,175,1800,0.07,0.6006575916282233,0.1,0.05752312203860226,11.727492839169857,0.5999999999529412,0.6746031745436858,1275.0,1134,765.0
152,0,1,25,1400,0.08,0.30588232241183844,1,0.4486803519010976,1.8140593758412424,0.18832891246300085,0.8139329805278718,4901.0,1134,923.0
153,0,1,25,1400,0.53,0.867437161376831,0.1,0.0,608465.6084119519,0.9999999985507247,0.060846560841195184,69.0,1134,69.0
154,0,1,25,1200,0.19,0.4003732585788603,1,0.06541845251448884,5.78286837193059,0.42517343900642485,0.3783068782735179,1009.0,1134,429.0
155,0,1,25,1200,0.56,0.8846058637655979,0.1,0.0,705467.3720718282,0.9999999987500001,0.07054673720718282,80.0,1134,80.0
156,0,1,75,800,0.07,0.42876993136859626,1,0.12711482066177401,4.280313498036244,0.35378440364943897,0.5440917107103975,1744.0,1134,617.0
157,0,1,75,800,0.17,0.9706867914672835,0.1,0.0,2469135.802251399,0.999999999642857,0.24691358022513987,280.0,1134,280.0
158,0,1,75,400,0.18,0.37652108606099105,1,0.0,2319223.9856861355,0.9999999996197718,0.23192239856861352,263.0,1134,263.0
159,0,1,75,400,0.18,0.9682506747196185,0.1,0.0,2319223.9856861355,0.9999999996197718,0.23192239856861352,263.0,1134,263.0
160,0,0,251,1800,0.05,0.4042503655648862,1,0.26167381005795537,2.9487270551071276,0.27386541470191345,0.7716049382035621,3195.0,1134,875.0
161,0,0,251,1800,0.05,0.27562575579734333,0.1,0.26167381005795537,2.9487270551071276,0.27386541470191345,0.7716049382035621,3195.0,1134,875.0
162,1,0,175,1000,0.09,0.3278905185093746,1,0.2994586059068412,2.187957167007654,0.21865803413129317,0.6552028218117104,3398.0,1134,743.0
163,1,0,175,1000,0.09,0.2201100171366729,0.1,0.2994586059068412,2.187957167007654,0.21865803413129317,0.6552028218117104,3398.0,1134,743.0
164,0,1,225,1400,0.04,0.7253828849837712,1,0.003496503496464059,167.2068580826397,0.9553314119660906,0.5846560846045277,694.0,1134,663.0
