,smoothing,normalization,dimension,wsize,sigma,update_weight,decay_period,thres,F1,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
30,1.0,0,4,251,2.0,0.001,5000,0.32,0.20803778874449438,0.30669605951207785,1.423964898495108,0.1365399534416959,0.4367245656484554,1289.0,403,176.0
31,1.0,0,4,75,0.5,0.4,600,0.04,0.185701004387824,0.9658308073583404,1.0276703959847096,0.1024327784864934,0.9925558310192168,3905.0,403,400.0
32,0.0,1,4,101,0.5,0.2,1600,0.1,0.23328507344565516,0.7299531551190424,1.3699507368985961,0.13204456093931702,0.9999999997518609,3052.0,403,403.0
33,0.0,0,1,25,3.0,0.2,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
34,1.0,1,4,301,2.0,0.005,1000,0.21,0.47862229132586687,0.24193992834825187,4.133255693896369,0.31459797031111647,0.9999999997518609,1281.0,403,403.0
35,0.0,0,10,201,5.0,0.4,200,0.09,0.1883153512689808,0.7690823918222904,1.0711742218886813,0.10630803714036799,0.82382133974595,3123.0,403,332.0
36,0.0,1,7,225,0.3,0.005,1800,0.56,0.18330678343202395,0.9895287957842511,1.0105819082315035,0.10090135202551574,0.9999999997518609,3994.0,403,403.0
37,1.0,0,2,25,0.1,0.005,1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0
38,1.0,1,3,301,0.3,0.3,200,0.0,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
39,1.0,1,3,125,2.0,0.001,1600,0.1,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
40,0.0,0,10,101,5.0,0.2,400,0.09,0.18452379276543301,0.9815376136406301,1.0188095534737553,0.10163934425973167,0.9999999997518609,3965.0,403,403.0
41,0.0,1,7,11,0.5,0.3,200,0.15,0.26260500861725633,0.34472306419551607,1.7995523910750864,0.1665556295691835,0.6203473943870106,1501.0,403,250.0
42,1.0,0,7,175,0.5,0.1,600,0.6900000000000001,0.31645564982408003,0.14549462661489407,2.984597353966605,0.24893314363457567,0.4342431760709074,703.0,403,175.0
43,1.0,0,9,11,0.5,0.1,600,0.01,0.18700694359605236,0.9655552493533879,1.0356734084913308,0.10314819554381499,0.9999999997518609,3907.0,403,403.0
44,1.0,0,9,11,0.3,0.3,1400,0.0,0.18173617287206942,0.9999999999724443,0.9999998997794266,0.0999503968229179,0.9999999997518609,4032.0,403,403.0
