,smoothing,normalization,wsize,memory,thres,F1,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred
47,1,0,225,1000,0.07,0.3693843210521675,0.16677045709096064,4.287182688401828,0.2490185081183949,0.7149758452954951,1783.0,621,444.0
48,1,1,201,200,0.06,0.0850546409464395,0.020799601444503678,2.7096883422064266,0.17326732664689737,0.05636070852554578,202.0,621,35.0
49,0,1,175,1400,0.02,0.3072227407941173,0.026279735956828,9.25257676791573,0.4171270717079759,0.24315619963878324,362.0,621,151.0
50,0,1,175,1000,0.01,0.15016320699977195,0.8754514883438106,1.1422676172542916,0.08117647058717417,0.9999999998389695,7650.0,621,621.0
51,1,0,301,200,0.04,0.17056107861958889,0.6881305268316337,1.3408868576443094,0.09396523450157486,0.9227053138610781,6098.0,621,573.0
52,1,0,175,400,0.08,0.3774047921799547,0.1695105243471228,4.379377690563807,0.2530186607984073,0.7423510465793316,1822.0,621,461.0
53,0,0,101,1400,0.1,0.28215765203537796,0.0,1642512.0770301914,0.9999999990196079,0.16425120770301913,102.0,621,102.0
54,0,0,301,1600,0.02,0.5794261229234909,0.04907211358763144,13.585420705931739,0.5123762375603494,0.666666666559313,808.0,621,414.0
55,0,1,101,1000,0.03,0.4102087756419096,0.13600697471495818,5.233222131065143,0.2881355932015557,0.7117552333797496,1534.0,621,442.0
56,1,0,25,1800,0.65,0.07739937334058672,0.0,402576.4894681842,0.999999996,0.040257648946818415,25.0,621,25.0
57,1,0,275,200,0.05,0.32717187291915384,0.26080458338198026,3.278593208305486,0.20228571427800818,0.8550724636304231,2625.0,621,531.0
58,1,0,11,2000,1.32,0.03147351378324255,0.008344750280130219,2.1226702627340237,0.14102564084483893,0.017713365536600103,78.0,621,11.0
59,1,0,275,800,0.05,0.2880390281153677,0.31573047701686724,2.708234570466524,0.17318982386910667,0.8550724636304231,3066.0,621,531.0
