,smoothing,normalization,precision,lag_size,fut_size,chunk_size,thres,F1,beta,FPR,RFPR,Prec,Rec,tot_pred,tot_labels,tot_correctly_pred,prc,roc,order
226,0,1,4,500,100,12,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.0695606732643703,0.4736002281584329,1
227,0,1,4,500,100,12,0.47000000000000003,0.12040229526524418,0.1,0.03051438535271498,1.7942430270350835,0.12186379923947534,0.054750402567673044,279.0,621,34.0,0.0695606732643703,0.4736002281584329,1
228,1,1,8,800,100,30,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.07080092187180137,0.45187152690659,45
229,1,1,8,800,100,30,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.07080092187180137,0.45187152690659,45
0,1,1,64,1200,1200,30,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,8
1,1,1,64,1200,1200,30,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,8
2,1,0,64,1500,100,60,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06577884900486353,0.45009325093476565,8
3,1,0,64,1500,100,60,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06577884900486353,0.45009325093476565,8
4,0,1,16,1500,100,7,0.46,0.14849183324145088,1,0.12143479885264125,1.6973634808049016,0.11604714414179082,0.2061191626077103,1103.0,621,128.0,0.07722983490791141,0.5076287467591816,3
5,0,1,16,1500,100,7,0.46,0.11655136323906824,0.1,0.12143479885264125,1.6973634808049016,0.11604714414179082,0.2061191626077103,1103.0,621,128.0,0.07722983490791141,0.5076287467591816,3
6,0,0,8,1500,80,40,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.0683283041137451,0.453121324089066,20
7,0,0,8,1500,80,40,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.0683283041137451,0.453121324089066,20
8,1,0,2,1500,500,20,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.05533481937008161,0.3606856706435949,45
9,1,0,2,1500,500,20,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.05533481937008161,0.3606856706435949,45
10,1,1,512,1200,1200,11,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
11,1,1,512,1200,1200,11,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
12,1,0,1,1800,1000,40,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,621,0.0,0.07179190751445087,0.5,5
13,1,0,1,1800,1000,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,621,0.0,0.07179190751445087,0.5,5
14,1,0,256,2000,1000,80,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
15,1,0,256,2000,1000,80,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
16,0,0,512,2000,1800,100,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
17,0,0,512,2000,1800,100,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.058821845860953646,0.36957795302816343,3
18,0,0,1,800,80,15,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,45
19,0,0,1,800,80,15,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06757883995459453,0.4661963105160861,45
20,0,1,2,1200,100,60,0.05,0.22153364484794555,1,0.06563706563624813,3.5082829939968128,0.21343283578903988,0.23027375197580133,670.0,621,143.0,0.10072711388749961,0.5594025201318329,1
21,0,1,2,1200,100,60,0.05,0.21358740307516164,0.1,0.06563706563624813,3.5082829939968128,0.21343283578903988,0.23027375197580133,670.0,621,143.0,0.10072711388749961,0.5594025201318329,1
22,1,1,32,1800,1000,20,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06133909552088843,0.3600482871170108,3
23,1,1,32,1800,1000,20,0.0,0.0724578005058431,0.1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.06133909552088843,0.3600482871170108,3
24,0,0,16,1500,40,80,0.99,0.13629158755983564,1,0.9479387221204642,1.0226442508925915,0.07329842931847926,0.9694041866393874,8213.0,621,602.0,0.07325233605963984,0.5103554766948876,45
25,0,0,16,1500,40,80,0.99,0.07397547176905366,0.1,0.9479387221204642,1.0226442508925915,0.07329842931847926,0.9694041866393874,8213.0,621,602.0,0.07325233605963984,0.5103554766948876,45
26,0,0,16,800,40,1,0.0,0.1339661184438048,1,0.9999999999875452,0.9999998998514343,0.0717919075136209,0.9999999998389695,8650.0,621,621.0,0.05710238199645107,0.40887350985527704,3
